ts,node,bytes_read,bytes_written,bytes_in,bytes_out,ff_in,ff_out,queued_count,queued_bytes,ffrepo_used,content_used,prov_used,heap_used,gc_ms
1788782760,nifi-0,54930557938,73641666027,0,0,0,0,18829,9871985854,14417920,24125636608,224133120,1262211376,2564
1788782761,nifi-1,50500114830,71239064071,0,0,0,0,24330,12756239417,14155776,13973061632,168296448,825441248,2537
1788782763,nifi-2,71629515369,98028669332,0,0,0,0,16751,8782464976,14680064,25769803776,174325760,1131473616,2476
1788782774,nifi-0,55096757754,73912727837,0,0,0,0,19024,9974227656,13107200,11673796608,226754560,1692127536,2564
1788782775,nifi-1,49974774133,70388651476,0,0,0,0,24255,12716914684,21757952,13798998016,168296448,982727648,2537
1788782777,nifi-2,71968714976,98933059814,0,0,0,0,16871,8845380732,17301504,19436666880,181665792,345380112,2518
1788782789,nifi-0,57528432122,77655182447,0,0,0,0,21243,11137680630,22020096,15880421376,229376000,1306064536,2580
1788782790,nifi-1,50527906488,71172483785,0,0,0,0,24663,12930834939,15204352,14701297664,169345024,1490238432,2537
1788782792,nifi-2,77386839079,106154868979,0,0,0,0,16780,8797671005,13107200,25769803776,191365120,1875906456,2545
1788782803,nifi-0,57458163438,77668798192,0,0,0,0,21560,11303887531,14680064,16757817344,231997440,1916335768,2580
1788782806,nifi-1,53900211690,75698305371,0,0,0,0,24666,12932407712,17039360,19269943296,173539328,814269736,2556
1788782808,nifi-2,82391291552,112975579221,0,0,0,0,16954,8888897338,13369344,22386311168,197918720,2756089488,2559
1788782820,nifi-0,58819230465,79669530093,0,0,0,0,22571,11833972703,15204352,15864168448,234356736,854747152,2602
1788782821,nifi-1,58908888991,81965397268,0,0,0,0,22461,11776293912,16777216,18521260032,182976512,623884184,2577
1788782824,nifi-2,82572682564,113408633010,0,0,0,0,17185,9010016797,19136512,22487760896,205258752,1661609504,2586
1788782835,nifi-0,61825019875,84049028306,0,0,0,0,24640,12918776900,15728640,20199243776,234618880,560965904,2618
1788782838,nifi-1,62888327159,87266139216,0,0,0,0,22739,11922056662,16777216,23228317696,187432960,376525080,2593
1788782839,nifi-2,82577407955,112699802498,0,0,0,0,16337,8565398759,15728640,23537647616,214433792,337224560,2613
1788782852,nifi-0,62969579917,85434788843,0,0,0,0,24457,12822829076,14942208,17906794496,237502464,1823451408,2618
1788782854,nifi-1,67227928030,93997124671,0,0,0,0,22131,11603275336,29097984,25769803776,196870144,2594384440,2608
1788782856,nifi-2,78192678718,106725847601,0,0,0,0,16337,8565398759,12582912,10287579136,214433792,385459056,2613
1788782868,nifi-0,69854182094,94589204098,0,0,0,0,24550,12871588978,30408704,25769803776,162267136,1384320224,2653
1788782869,nifi-1,70447092334,98975878868,0,0,0,0,22171,11624247155,17825792,25769541632,203423744,2673125800,2637
1788782871,nifi-2,74289782360,100430528314,0,0,0,0,16344,8569068723,12845056,15755640832,220463104,2658771824,2613
1788782882,nifi-0,69102332029,93617134119,0,0,0,0,24523,12857432942,15466496,14177009664,162791424,543809248,2670
1788782885,nifi-1,75427428820,105778763500,0,0,0,0,22213,11646266770,17563648,21166292992,213385216,2122988048,2679
1788782887,nifi-2,79994180945,106814545587,0,0,0,0,16382,8588992915,18612224,21342715904,228851712,876314688,2643
1788782900,nifi-0,70040833601,94891203034,0,0,0,0,24576,12885220414,14942208,17244880896,164626432,1829363424,2670
1788782903,nifi-1,69804829758,100024428738,0,0,0,0,21776,11417142423,15990784,25769803776,218890240,2712385232,2705
1788782905,nifi-2,84945676079,114924474496,0,0,0,0,16371,8583232065,16777216,25769541632,239075328,671017824,2670
1788782918,nifi-0,78329517301,105759588938,0,0,0,0,23720,12436407786,19660800,22076719104,178520064,1428594352,2703
1788782919,nifi-1,66580361331,95967835396,0,0,0,0,23252,12191027937,15990784,17387225088,223870976,417413712,2734
1788782921,nifi-2,85836967967,117466247004,0,0,0,0,21380,11209514508,17563648,22169255936,243269632,1334789752,2703
1788782933,nifi-0,79623486371,107676443911,0,0,0,0,23735,12444272951,29622272,25769803776,186384384,2170147032,2739
1788782934,nifi-1,67758455174,97586360240,0,0,0,0,24002,12584266622,24117248,17855938560,225181696,1465989712,2734
1788782936,nifi-2,86631266471,118847768244,0,0,0,0,23947,12555424737,15466496,20284702720,270008320,998729416,2721
1788782947,nifi-0,75856293414,103846242677,0,0,0,0,23735,12444272951,15466496,14330101760,187170816,2216284376,2739
1788782949,nifi-1,61455374202,88420510528,0,0,0,0,24457,12822825657,16777216,18154520576,270008320,236218720,2754
1788782950,nifi-2,85670751576,117467799783,0,0,0,0,23689,12420153779,15466496,13737656320,273416192,1074226888,2721
1788782962,nifi-0,76967799249,105576435730,0,0,0,0,24740,12971205570,16252928,17386700800,183500800,1215083080,2754
1788782963,nifi-1,60741326459,86657868910,0,0,0,0,23300,12216195425,16252928,18484822016,273678336,1182034272,2754
1788782964,nifi-2,85472565148,117259123019,0,0,0,0,23513,12327873761,15728640,13075480576,273940480,1214736072,2721
1788782976,nifi-0,74899972563,102501924890,0,0,0,0,23361,12248178995,18612224,23276290048,190054400,960578384,2769
1788782978,nifi-1,60573550048,86532031418,0,0,0,0,23291,12211475052,24903680,19707723776,230686720,2115266912,2754
1788782979,nifi-2,80093697242,110957375230,0,0,0,0,23314,12223534612,15204352,13264224256,262144000,1439131336,2721
1788782991,nifi-0,73148824929,100214387303,0,0,0,0,22102,11588066317,29097984,25151143936,200802304,1802049984,2784
1788782993,nifi-1,58434906470,83858561131,0,0,0,0,24588,12891513560,18350080,21080571904,227016704,1984323152,2771
1788782994,nifi-2,78375565777,108641513026,0,0,0,0,23095,12108709404,15204352,13349683200,158334976,1604806344,2721
1788783006,nifi-0,69118524975,94714408076,0,0,0,0,22001,11535112514,16252928,15807021056,202375168,1040970576,2797
1788783007,nifi-1,58377223545,82068629276,0,0,0,0,24669,12933980667,18087936,25322848256,234356736,1359845616,2789
1788783008,nifi-2,74255086051,103126325443,0,0,0,0,22777,11941979697,15204352,13039042560,158859264,1680303816,2721
1788783022,nifi-0,67729132902,91728000266,0,0,0,0,21578,11313329265,18087936,23371972608,209977344,1404903088,2810
1788783024,nifi-1,57370567341,79734975262,0,0,0,0,24575,12884696009,18350080,23539744768,159121408,868799784,2825
1788783025,nifi-2,66429896837,92585130715,0,0,0,0,22478,11785210019,15466496,13379305472,159383552,1831298760,2721
1788783037,nifi-0,65242391563,88227224380,0,0,0,0,21293,11163897864,16252928,25769803776,219152384,678531472,2838
1788783039,nifi-1,59405407992,81885209089,0,0,0,0,23156,12140694664,15466496,22539403264,158597120,2278085928,2825
1788783040,nifi-2,62961126140,87910411740,0,0,0,0,22368,11727536649,16777216,15531769856,162529280,578789160,2737
1788783052,nifi-0,58724290592,79381122969,0,0,0,0,21293,11163897864,14942208,21692678144,219152384,1154584976,2838
1788783054,nifi-1,62794559960,85389787734,0,0,0,0,17768,9315693120,13893632,25769803776,167510016,583551920,2869
1788783056,nifi-2,59569390159,83847503113,0,0,0,0,24690,12944990793,17039360,19792396288,167510016,298837944,2754
1788783067,nifi-0,63059732909,85205650326,0,0,0,0,22209,11644167824,26214400,19504037888,225181696,1565808560,2851
1788783069,nifi-1,74435613425,100973775013,0,0,0,0,17848,9357637434,21757952,25769541632,171966464,2130891808,2898
1788783071,nifi-2,56793746125,80039991551,0,0,0,0,24662,12930310404,15990784,14593032192,168034304,472901560,2754
1788783082,nifi-0,61758430385,83338084392,0,0,0,0,22690,11896362767,15990784,15392571392,228327424,2190759856,2851
1788783083,nifi-1,77455055526,106189009566,0,0,0,0,18524,9712076142,16515072,25769541632,185860096,1215214048,2952
1788783084,nifi-2,47762661426,67978298404,0,0,0,0,24650,12924019052,16252928,14259847168,169082880,621799352,2754
1788783096,nifi-0,61058494803,82250158283,0,0,0,0,23403,12270200378,16252928,16508256256,228589568,484173384,2864
1788783097,nifi-1,78574963736,108660559748,0,0,0,0,18605,9754544965,24117248,25769803776,193462272,1471050864,3000
1788783098,nifi-2,45508707417,64610700848,0,0,0,0,24695,12947611882,15990784,14628945920,169082880,873457592,2754
1788783110,nifi-0,62790785632,84590666053,0,0,0,0,23585,12365624473,15728640,18378129408,231735296,1922819656,2864
1788783111,nifi-1,82451044628,115084776481,0,0,0,0,24704,12952330734,29360128,23990370304,199753728,375585112,3034
1788783113,nifi-2,40461244920,58168507198,0,0,0,0,24670,12934505150,15990784,14593294336,169607168,1032841144,2754
1788783124,nifi-0,63170930793,84750619679,0,0,0,0,23221,12174774242,18087936,20050083840,235405312,1336059264,2880
1788783126,nifi-1,80499043860,112744753882,0,0,0,0,24614,12905145126,15990784,15157952512,202899456,537065816,3034
1788783127,nifi-2,33527882711,48959563222,0,0,0,0,24629,12913008900,16252928,14357102592,169869312,1164961720,2754
1788783138,nifi-0,63804814862,85552291690,0,0,0,0,24089,12629878521,17301504,16612327424,240910336,298292496,2893
1788783140,nifi-1,78213629191,109609936103,0,0,0,0,23766,12460524488,24903680,17041457152,206569472,2116221272,3034
1788783141,nifi-2,30874919066,45425730048,0,0,0,0,24614,12905144502,15990784,14232059904,219414528,1490020280,2754
1788783153,nifi-0,62578466087,83979882467,0,0,0,0,24531,12861627220,16252928,18319409152,243531776,1111987472,2893
1788783154,nifi-1,74479541518,104438682722,0,0,0,0,24666,12932407946,25952256,18714984448,211288064,493861920,3045
1788783155,nifi-2,31112427042,45736644337,0,0,0,0,24605,12900426196,16252928,14477688832,213123072,1664083896,2754
1788783167,nifi-0,61189070257,82082417115,0,0,0,0,24401,12793468246,20185088,25769541632,249561088,484762296,2932
1788783168,nifi-1,69556879364,97735416580,0,0,0,0,24682,12940796580,16515072,18917883904,209977344,632273952,3045
1788783169,nifi-2,28456319047,42210152521,0,0,0,0,24609,12902523218,16252928,14182776832,214433792,1827661752,2754
1788783181,nifi-0,66078175795,88693929997,0,0,0,0,24532,12862150897,19660800,20325597184,274726912,371075840,2964
1788783183,nifi-1,69371802268,97279802339,0,0,0,0,24484,12836985346,18087936,19732103168,215744512,2591013920,3045
1788783184,nifi-2,22434197449,34216558790,0,0,0,0,24709,12954952239,16252928,14365229056,162791424,2062542776,2754
1788783195,nifi-0,70317674175,94359596881,0,0,0,0,24536,12864247334,18350080,25769541632,282591232,871340784,2979
1788783197,nifi-1,68042714898,94377818040,0,0,0,0,22668,11884831499,28573696,25769541632,218628096,1082257256,3071
1788783198,nifi-2,17343758949,27385357991,0,0,0,0,24654,12926116074,16515072,14225244160,163577856,2240800696,2754
1788783209,nifi-0,62876266637,84432879701,0,0,0,0,24536,12864247334,16515072,23391895552,282591232,2045745904,2979
1788783211,nifi-1,67771129632,93178236228,0,0,0,0,22614,11856517750,18350080,25769803776,219676672,1840396904,3083
1788783212,nifi-2,15465734425,22061666074,0,0,0,0,24719,12960195158,16252928,13959692288,163840000,2502944696,2754
1788783224,nifi-0,57184972197,76958864946,0,0,0,0,24507,12849044282,16515072,15258091520,259260416,2588908272,2979
1788783225,nifi-1,65038495102,89250157146,0,0,0,0,22640,11870149134,15728640,13525057536,222560256,2060597864,3083
1788783227,nifi-2,9865747802,13567470864,0,0,0,0,24622,12909339196,16777216,14339014656,164364288,2653939640,2754
1788783239,nifi-0,63973636144,85714825832,0,0,0,0,23336,12235072757,20709376,23707779072,268959744,1048051136,3011
1788783242,nifi-1,69783443605,95243028505,0,0,0,0,22067,11569717498,17825792,21663580160,230162432,423287736,3112
1788783243,nifi-2,10468174344,14243311675,0,0,0,0,24611,12903571820,16777216,15448408064,165150720,631246856,2773
1788783255,nifi-0,66935407501,89746218133,0,0,0,0,24245,12711673949,29360128,25769541632,187957248,2608930800,3029
1788783256,nifi-1,72283836816,98603315968,0,0,0,0,21322,11179103438,28573696,25769803776,236716032,1060334792,3131
1788783259,nifi-2,15501464035,20922989849,0,0,0,0,24495,12842751630,19136512,21452292096,178520064,932204680,2791
1788783270,nifi-0,63627072013,85294852684,0,0,0,0,24245,12711673949,25952256,23455072256,187957248,2657165296,3029
1788783272,nifi-1,75348321288,103429484209,0,0,0,0,24714,12957573666,19660800,19392626688,244056064,2056201224,3149
1788783274,nifi-2,20316120079,27449564968,0,0,0,0,24318,12749950301,16515072,25769803776,180617216,267949432,2827
1788783286,nifi-0,63500687925,85577409986,0,0,0,0,24713,12957049300,22020096,22911909888,197918720,1100371992,3063
1788783288,nifi-1,76654459040,103760478911,0,0,0,0,18101,9490289318,18087936,18798084096,250085376,479336232,3172
1788783290,nifi-2,25127099958,34031708635,0,0,0,0,24707,12953903702,28573696,24399839232,191889408,1803333816,2848
1788783302,nifi-0,63365933754,85162682721,0,0,0,0,24547,12870016270,18350080,25769541632,201850880,483228096,3079
1788783304,nifi-1,79177941801,106891149641,0,0,0,0,16444,8621498485,22544384,16591093760,261881856,1807422704,3210
1788783306,nifi-2,26119074902,37319564976,0,0,0,0,24638,12917727700,18087936,22809935872,190840832,566498360,2882
1788783318,nifi-0,66082336455,88854328468,0,0,0,0,24476,12832791003,18087936,25769541632,210501632,2076145296,3095
1788783320,nifi-1,82423363847,111227171210,0,0,0,0,16346,8570118846,16252928,24516493312,285212672,1274240368,3245
1788783323,nifi-2,31704976872,44740613136,0,0,0,0,24419,12802904663,20185088,21629501440,197918720,1262277648,2902
