ts,node,bytes_read,bytes_written,bytes_in,bytes_out,ff_in,ff_out,queued_count,queued_bytes,ffrepo_used,content_used,prov_used,heap_used,gc_ms
1788783206,nifi-0,0,45749043200,0,0,0,0,1391,5697536,184549376,299368448,11833442304,1132829096,7685
1788783208,nifi-1,0,46930329600,0,0,0,0,1282,5251072,299630592,3569352704,11802247168,742903968,8533
1788783219,nifi-0,0,45626982400,0,0,0,0,1789,7327744,64225280,303038464,11705516032,2277821104,7717
1788783221,nifi-1,0,47085977600,0,0,0,0,1162,4759552,279969792,1936195584,11716001792,273431472,8605
1788783233,nifi-0,0,45642547200,0,0,0,0,318,1302528,265289728,744226816,11789139968,1954618160,7791
1788783235,nifi-1,0,47242444800,0,0,0,0,1982,8118272,376963072,3908304896,11318329344,2307206560,8666
1788783246,nifi-0,0,45833420800,0,0,0,0,1200,4915200,290979840,341311488,11843403776,1719683144,7827
1788783248,nifi-1,0,47145779200,0,0,0,0,1254,5136384,289931264,2331246592,11128537088,2022202304,8704
1788783259,nifi-0,0,45708083200,0,0,0,0,1617,6623232,266338304,236453888,11363418112,2016290272,7893
1788783261,nifi-1,0,47123660800,0,0,0,0,764,3129344,216530944,934805504,11230511104,516317152,8746
1788783273,nifi-0,0,45797376000,0,0,0,0,1400,5734400,245104640,303300608,11149508608,239171392,7933
1788783274,nifi-1,0,47131852800,0,0,0,0,1400,5734400,151257088,2635333632,11412963328,2664788928,8831
1788783285,nifi-0,0,45806387200,0,0,0,0,2289,9375744,337379328,329252864,11240472576,408631152,7967
1788783288,nifi-1,0,46963916800,0,0,0,0,2000,8192000,324534272,1450704896,11529617408,1075629696,8904
1788783299,nifi-0,0,46076723200,0,0,0,0,370,1515520,284950528,616562688,11480858624,1876908488,8002
1788783301,nifi-1,0,46763212800,0,0,0,0,936,3833856,253755392,3385065472,11424235520,221479224,8947
1788783313,nifi-0,0,45907968000,0,0,0,0,2531,10366976,210501632,503578624,11418730496,396615192,8045
1788783314,nifi-1,0,46561689600,0,0,0,0,600,2457600,346554368,1912340480,11213471744,640960464,8988
1788783326,nifi-0,0,45952204800,0,0,0,0,2342,9592832,355991552,320602112,11770527744,1971794272,8077
1788783328,nifi-1,0,46503526400,0,0,0,0,1200,4915200,343932928,1755316224,11547705344,1282511720,9028
